633;Circularity/Recycling - Textile Waste;;+;1.0;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;;;;;;;;;;;;;;;;;;;;;The implementation of textile waste recycling targets can aid the achievement of critical raw materials extraction and import targets by promoting the recycling and reuse of textiles and reducing textile waste generation.;;;;;;;;;
634;Circularity/Recycling - Plastic & Packaging;;+;2.0;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;;;;;;;;;;;;;;;;;;;;;The implementation of plastic and packaging recycling targets can reinforce the achievement of net-zero technology manufacturing targets by promoting the recycling and reuse of plastics and reducing plastic waste generation.;;;;;;;;;
635;Circularity/Recycling - Vehicle Circularity;;+;1.0;;;;;;;;;;;;;GHG Removal;;;;;;;;;;;;;;;;;;;;;The implementation of vehicle recycling targets can enable the achievement of GHG removal targets by promoting the recycling and reuse of vehicle materials and reducing vehicle waste generation.;;;;;;;;;
636;Critical Raw Materials - Extraction & Import;;+;1.0;;;;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;;;;;;;;The implementation of critical raw materials extraction and import targets can aid the achievement of GHG reduction targets by promoting the sustainable extraction and trade of critical raw materials.;;;;;;;;;
637;Net-Zero Technology - Manufacturing;;+;2.0;;;;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;;;;;;;;The implementation of net-zero technology manufacturing targets can reinforce the achievement of GHG reduction in buildings by promoting the development and deployment of low-carbon technologies and increasing the use of renewable energy in manufacturing processes.;;;;;;;;;
638;GHG Removal;;+;3.0;;;;;;;;;;;;;Waste Reduction;;;;;;;;;;;;;;;;;;;;;The implementation of GHG removal targets can aid the achievement of waste reduction targets by promoting the use of carbon capture and storage technologies and increasing the removal of CO2 from the atmosphere.;;;;;;;;;
639;GHG Reduction;Energy Efficiency;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing GHG emissions can also reinforce energy efficiency efforts by encouraging the optimization of energy use and the adoption of energy-efficient technologies.;;;;;;;;
640;GHG Reduction;Energy Efficiency - Buildings;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Improving energy efficiency in buildings can contribute to GHG emissions reduction by minimizing energy consumption and promoting the use of renewable energy sources.;;;;;;;;
641;GHG Reduction;Energy Infrastructure;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of energy infrastructure can support the integration of renewable energy sources and low-carbon technologies, thereby facilitating GHG emissions reduction.;;;;;;;;
642;GHG Reduction;Social Security - Energy;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can create conditions for social security and energy policies by promoting a low-carbon economy and energy access.;;;;;;;;
643;Waste Reduction;Circularity/Recycling;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of waste reduction targets can be inextricably linked to the achievement of circular economy and recycling targets, as reducing waste generation can create opportunities for recycling and reuse.;;;;;;;;
644;Waste Reduction - Municipal Waste;Circularity/Recycling - Municipal Waste;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing municipal waste can be inextricably linked to the achievement of recycling targets for municipal waste, as it can create a closed-loop system for waste management.;;;;;;;;
645;Waste Reduction - Food Waste;Circularity/Recycling - Food Waste;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing food waste can be inextricably linked to the achievement of recycling targets for food waste, as it can create opportunities for recycling and reuse.;;;;;;;;
646;Waste Reduction - Plastic & Packaging;Circularity/Recycling - Plastic & Packaging;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing plastic and packaging waste can be inextricably linked to the achievement of recycling targets for plastic and packaging waste, as it can create opportunities for recycling and reuse.;;;;;;;;
647;Circularity/Recycling;Renewable Energy - Heating & Cooling;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of circular economy and recycling targets can reinforce the achievement of renewable energy targets in the heating and cooling sector by promoting the use of recycled materials and reducing waste generation.;;;;;;;;
648;Circularity/Recycling - Textile Waste;Renewable Energy - Solar;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of textile waste recycling targets can create conditions for the development of renewable energy sources, such as solar energy, by promoting the use of recycled materials and reducing waste generation.;;;;;;;;
649;Circularity/Recycling - Plastic & Packaging;Renewable Energy - Hydrogen Production;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of plastic and packaging recycling targets can create conditions for the development of renewable energy sources, such as hydrogen production, by promoting the use of recycled materials and reducing waste generation.;;;;;;;;
650;Circularity/Recycling - Vehicle Circularity;Critical Raw Materials - Extraction & Import;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of vehicle circularity targets can reinforce the achievement of critical raw materials extraction and import targets by promoting the recycling and reuse of critical raw materials.;;;;;;;;
651;Critical Raw Materials - Extraction & Import;Net-Zero Technology - Manufacturing;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The extraction and import of critical raw materials can reinforce the development of net-zero technologies, such as advanced recycling technologies, by providing the necessary raw materials.;;;;;;;;
652;Net-Zero Technology - Manufacturing;Renewable Energy;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The development of net-zero technologies can reinforce the achievement of renewable energy targets by promoting the use of renewable energy sources and reducing GHG emissions.;;;;;;;;
653;;;;;;;;;Renewable Energy;Improve Air Quality;+;2.0;The implementation of renewable energy targets can aid in reducing air pollution by decreasing the reliance on fossil fuels, thus reinforcing the improvement of air quality.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;;;;;;;;;Renewable Energy;Improve Water Quality;+;1.0;Renewable energy can enable the creation of conditions that further water quality targets, such as providing electricity for water treatment facilities.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;;;;;;;;;Renewable Energy - Heating & Cooling;Energy Efficiency - Buildings;+;3.0;The targets for renewable energy in heating and cooling can have a significant positive impact on energy efficiency in buildings, as they can enable the use of renewable energy sources for heating, thus reinforcing energy efficiency efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;;;;;;;;;Renewable Energy - Hydrogen Production;Energy Infrastructure;+;2.0;The production of renewable hydrogen can aid in the development of energy infrastructure, such as fueling stations and storage facilities, thus reinforcing the energy infrastructure targets.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;;;;;;;;;Renewable Energy - Ocean/Offshore;Energy Efficiency;+;1.0;The development of offshore renewable energy can create conditions that further energy efficiency targets, such as providing a stable and reliable source of electricity.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;;;;;;;;;Renewable Energy - Solar;Social Security - Energy;+;1.0;The implementation of solar energy targets can enable the creation of conditions that further social security targets, such as providing access to affordable and reliable energy for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;;;;;;;;;Energy Efficiency;Improve Air Quality;+;2.0;Energy efficiency measures can aid in reducing air pollution by decreasing energy consumption, thus reinforcing the improvement of air quality.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;;;;;;;;;Energy Efficiency - Buildings;Renewable Energy - Heating & Cooling;+;3.0;Energy efficiency measures in buildings can have a significant positive impact on the implementation of renewable energy targets in heating and cooling, as they can reduce energy demand, thus reinforcing renewable energy efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;;;;;;;;;Energy Infrastructure;Renewable Energy - Hydrogen Production;+;2.0;The development of energy infrastructure can aid in the production of renewable hydrogen, thus reinforcing the renewable energy targets.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;;;;;;;;;Social Security - Energy;Improve Air Quality;+;1.0;Social security measures, such as providing access to affordable energy, can create conditions that further air quality targets, such as reducing the number of households using polluting fuels for heating.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;GHG Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hydrogen Distribution;Enabling the development of low-carbon fuels for the transport sector.;;;;;;
664;GHG Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Urban Mobility;Enabling the transition to low-carbon urban transport systems.;;;;;;
665;Improve Air Quality;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Net-Zero Technology - Road Vehicles;Reducing emissions from vehicles can improve air quality in urban areas.;;;;;;
666;Improve Air Quality;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Urban Mobility;Promoting sustainable urban mobility can reduce air pollution.;;;;;;
667;Improve Soils Health;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Forest Bioeconomy;Sustainable forest management can help maintain healthy soils.;;;;;;
668;Improve Water Quality;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hydrogen Distribution;Reducing wastewater from hydrogen production can improve water quality.;;;;;;
669;Noise Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Urban Mobility;Implementing noise-reducing measures in urban areas can improve overall environmental quality.;;;;;;
670;Social Security - Sanitation;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Transport Logistics;Improving logistics and transportation can facilitate access to sanitation services.;;;;;;
671;Forest Bioeconomy;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Biofuels;Sustainable biofuels can be produced from forest biomass, reinforcing the bioeconomy.;;;;;;
672;Improve Air Quality;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Biofuels;Using biofuels can reduce air pollution from vehicles.;;;;;;
673;Improve Soils Health;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Other Low-Carbon Fuels;Promoting sustainable land use for low-carbon fuels can help maintain soil health.;;;;;;
674;Improve Water Quality;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hydrogen Distribution;Producing hydrogen from renewable energy can reduce water pollution.;;;;;;
675;Noise Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Net-Zero Technology - Road Vehicles;Electric vehicles can reduce noise pollution from transport.;;;;;;
676;Social Security - Sanitation;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Urban Mobility;Access to sanitation is linked to urban planning and mobility.;;;;;;
677;;;;;;;;;Improve Air Quality;Waste Reduction;+;2.0;The implementation of air quality targets can reinforce waste reduction efforts by reducing pollution from waste management and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;;;;;;;;;Improve Air Quality;Circularity/Recycling;+;2.0;Air quality improvements can aid the transition to a circular economy by reducing emissions from production and consumption, thus reinforcing recycling and waste reduction.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;;;;;;;;;Improve Soils Health;Circularity/Recycling - Municipal Waste;+;1.0;Soil health improvements can enable more efficient waste management and recycling, particularly for municipal waste, by promoting sustainable land use and reducing waste generation.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;;;;;;;;;Noise Reduction;Social Security - Sanitation;+;1.0;Reducing noise pollution can create conditions that further improve sanitation by promoting quieter and more efficient waste management systems, thus enabling better public health.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;;;;;;;;;Improve Water Quality;Waste Reduction - Municipal Waste;+;2.0;Water quality improvements can constrain options for municipal waste management, as reducing water pollution can limit the amount of waste that can be discharged into water bodies, thus reinforcing waste reduction efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;;;;;;;;;Improve Water Quality;Circularity/Recycling - Plastic & Packaging;+;2.0;Water quality targets can reinforce the transition to a circular economy by reducing plastic pollution and promoting the recycling of plastic packaging, thus reducing waste and promoting sustainable consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
